cpu
Loading Hopkins155 data from: data/test_samples/
finished loading data for 2 sequences
Pretraining Epoch 1/10, Avg Loss: 5.5678
Full Training Epoch 3542/5000, Avg Loss: 4.8654
Full Training Epoch 3543/5000, Avg Loss: 4.8674
Full Training Epoch 3544/5000, Avg Loss: 4.9292
Full Training Epoch 3545/5000, Avg Loss: 4.8845
Full Training Epoch 3546/5000, Avg Loss: 4.8685
Full Training Epoch 3547/5000, Avg Loss: 4.8700
Full Training Epoch 3548/5000, Avg Loss: 4.8665
Full Training Epoch 3549/5000, Avg Loss: 4.8658
Full Training Epoch 3550/5000, Avg Loss: 4.8657
Full Training Epoch 3551/5000, Avg Loss: 4.8690
Full Training Epoch 3552/5000, Avg Loss: 4.8671
Full Training Epoch 3553/5000, Avg Loss: 4.8660
Full Training Epoch 3554/5000, Avg Loss: 4.8684
Full Training Epoch 3555/5000, Avg Loss: 4.8905
Full Training Epoch 3556/5000, Avg Loss: 4.8856
Full Training Epoch 3557/5000, Avg Loss: 4.8718
Full Training Epoch 3558/5000, Avg Loss: 4.8681
Full Training Epoch 3559/5000, Avg Loss: 4.8673
Full Training Epoch 3560/5000, Avg Loss: 4.8758
Full Training Epoch 3561/5000, Avg Loss: 4.8666
Full Training Epoch 3562/5000, Avg Loss: 4.8665
Full Training Epoch 3563/5000, Avg Loss: 4.8660
Full Training Epoch 3564/5000, Avg Loss: 4.8667
Full Training Epoch 3565/5000, Avg Loss: 4.8658
Full Training Epoch 3566/5000, Avg Loss: 4.8913
Full Training Epoch 3567/5000, Avg Loss: 4.8850
Full Training Epoch 3568/5000, Avg Loss: 4.8711
Full Training Epoch 3569/5000, Avg Loss: 4.8722
Full Training Epoch 3570/5000, Avg Loss: 4.8660
Full Training Epoch 3571/5000, Avg Loss: 4.8657
Full Training Epoch 3572/5000, Avg Loss: 4.8661
Full Training Epoch 3573/5000, Avg Loss: 4.8657
Full Training Epoch 3574/5000, Avg Loss: 4.8655
Full Training Epoch 3575/5000, Avg Loss: 4.8655
Full Training Epoch 3576/5000, Avg Loss: 4.8657
Full Training Epoch 3577/5000, Avg Loss: 4.9461
Full Training Epoch 3578/5000, Avg Loss: 4.8866
Full Training Epoch 3579/5000, Avg Loss: 4.8787
Full Training Epoch 3580/5000, Avg Loss: 4.8721
Full Training Epoch 3581/5000, Avg Loss: 4.8670
Full Training Epoch 3582/5000, Avg Loss: 4.8664
Full Training Epoch 3583/5000, Avg Loss: 4.8666
Full Training Epoch 3584/5000, Avg Loss: 4.8682
Full Training Epoch 3585/5000, Avg Loss: 4.8663
Full Training Epoch 3586/5000, Avg Loss: 4.8688
Full Training Epoch 3587/5000, Avg Loss: 4.8794
Full Training Epoch 3588/5000, Avg Loss: 4.8737
Full Training Epoch 3589/5000, Avg Loss: 4.8903
Full Training Epoch 3590/5000, Avg Loss: 4.9001
Full Training Epoch 3591/5000, Avg Loss: 4.8692
Full Training Epoch 3592/5000, Avg Loss: 4.8664
Full Training Epoch 3593/5000, Avg Loss: 4.8661
Full Training Epoch 3594/5000, Avg Loss: 4.8680
Full Training Epoch 3595/5000, Avg Loss: 4.8703
Full Training Epoch 3596/5000, Avg Loss: 4.8671
Full Training Epoch 3597/5000, Avg Loss: 4.8662
Full Training Epoch 3598/5000, Avg Loss: 4.8694
Full Training Epoch 3599/5000, Avg Loss: 4.8703
Full Training Epoch 3600/5000, Avg Loss: 4.8854
Full Training Epoch 3601/5000, Avg Loss: 4.8741
Full Training Epoch 3602/5000, Avg Loss: 4.8675
Full Training Epoch 3603/5000, Avg Loss: 4.8660
Full Training Epoch 3604/5000, Avg Loss: 4.8656
Full Training Epoch 3605/5000, Avg Loss: 4.8655
Full Training Epoch 3606/5000, Avg Loss: 4.8656
Full Training Epoch 3607/5000, Avg Loss: 4.9002
Full Training Epoch 3608/5000, Avg Loss: 4.9047
Full Training Epoch 3609/5000, Avg Loss: 4.8693
Full Training Epoch 3610/5000, Avg Loss: 4.8755
Full Training Epoch 3611/5000, Avg Loss: 4.8698
Full Training Epoch 3612/5000, Avg Loss: 4.8672
Full Training Epoch 3613/5000, Avg Loss: 4.8667
Full Training Epoch 3614/5000, Avg Loss: 4.8661
Full Training Epoch 3615/5000, Avg Loss: 4.8663
Full Training Epoch 3616/5000, Avg Loss: 4.8677
Full Training Epoch 3617/5000, Avg Loss: 4.8778
Full Training Epoch 3618/5000, Avg Loss: 4.9579
Full Training Epoch 3619/5000, Avg Loss: 4.8730
Full Training Epoch 3620/5000, Avg Loss: 4.8686
Full Training Epoch 3621/5000, Avg Loss: 4.8673
Full Training Epoch 3622/5000, Avg Loss: 4.8665
Full Training Epoch 3623/5000, Avg Loss: 4.8664
Full Training Epoch 3624/5000, Avg Loss: 4.8663
Full Training Epoch 3625/5000, Avg Loss: 4.8783
Full Training Epoch 3626/5000, Avg Loss: 4.8703
Full Training Epoch 3627/5000, Avg Loss: 4.8663
Full Training Epoch 3628/5000, Avg Loss: 4.8663
Full Training Epoch 3629/5000, Avg Loss: 4.8667
Full Training Epoch 3630/5000, Avg Loss: 4.8675
Full Training Epoch 3631/5000, Avg Loss: 4.8722
Full Training Epoch 3632/5000, Avg Loss: 4.8912
Full Training Epoch 3633/5000, Avg Loss: 4.8709
Full Training Epoch 3634/5000, Avg Loss: 4.8665
Full Training Epoch 3635/5000, Avg Loss: 4.8665
Full Training Epoch 3636/5000, Avg Loss: 4.8662
Full Training Epoch 3637/5000, Avg Loss: 4.8659
Full Training Epoch 3638/5000, Avg Loss: 4.8660
Full Training Epoch 3639/5000, Avg Loss: 4.8660
Full Training Epoch 3640/5000, Avg Loss: 4.8957
Full Training Epoch 3641/5000, Avg Loss: 4.9038
Full Training Epoch 3642/5000, Avg Loss: 4.8692
Full Training Epoch 3643/5000, Avg Loss: 4.8662
Full Training Epoch 3644/5000, Avg Loss: 4.8659
Full Training Epoch 3645/5000, Avg Loss: 4.8665
Full Training Epoch 3646/5000, Avg Loss: 4.8769
Full Training Epoch 3647/5000, Avg Loss: 4.8683
Full Training Epoch 3648/5000, Avg Loss: 4.8682
Full Training Epoch 3649/5000, Avg Loss: 4.8675
Full Training Epoch 3650/5000, Avg Loss: 4.8710
Full Training Epoch 3651/5000, Avg Loss: 4.8674
Full Training Epoch 3652/5000, Avg Loss: 4.8660
Full Training Epoch 3653/5000, Avg Loss: 4.8656
Full Training Epoch 3654/5000, Avg Loss: 4.8655
Full Training Epoch 3655/5000, Avg Loss: 4.8654
Full Training Epoch 3656/5000, Avg Loss: 4.8654
Full Training Epoch 3657/5000, Avg Loss: 4.8655
Full Training Epoch 3658/5000, Avg Loss: 4.8661
Full Training Epoch 3659/5000, Avg Loss: 4.8794
Full Training Epoch 3660/5000, Avg Loss: 4.9311
Full Training Epoch 3661/5000, Avg Loss: 4.8689
Full Training Epoch 3662/5000, Avg Loss: 4.8665
Full Training Epoch 3663/5000, Avg Loss: 4.8659
Full Training Epoch 3664/5000, Avg Loss: 4.8659
Full Training Epoch 3665/5000, Avg Loss: 4.8711
Full Training Epoch 3666/5000, Avg Loss: 4.8722
Full Training Epoch 3667/5000, Avg Loss: 4.8763
Full Training Epoch 3668/5000, Avg Loss: 4.8667
Full Training Epoch 3669/5000, Avg Loss: 4.8667
Full Training Epoch 3670/5000, Avg Loss: 4.8673
Full Training Epoch 3671/5000, Avg Loss: 4.8721
Full Training Epoch 3672/5000, Avg Loss: 4.8675
Full Training Epoch 3673/5000, Avg Loss: 4.8814
Full Training Epoch 3674/5000, Avg Loss: 4.8841
Full Training Epoch 3675/5000, Avg Loss: 4.8811
Full Training Epoch 3676/5000, Avg Loss: 4.8895
Full Training Epoch 3677/5000, Avg Loss: 4.8680
Full Training Epoch 3678/5000, Avg Loss: 4.8660
Full Training Epoch 3679/5000, Avg Loss: 4.8658
Full Training Epoch 3680/5000, Avg Loss: 4.8656
Full Training Epoch 3681/5000, Avg Loss: 4.8655
Full Training Epoch 3682/5000, Avg Loss: 4.8655
Full Training Epoch 3683/5000, Avg Loss: 4.8655
Full Training Epoch 3684/5000, Avg Loss: 4.8655
Full Training Epoch 3685/5000, Avg Loss: 4.8656
Full Training Epoch 3686/5000, Avg Loss: 4.8655
Full Training Epoch 3687/5000, Avg Loss: 4.8655
Full Training Epoch 3688/5000, Avg Loss: 4.8761
Full Training Epoch 3689/5000, Avg Loss: 4.9089
Full Training Epoch 3690/5000, Avg Loss: 4.8788
Full Training Epoch 3691/5000, Avg Loss: 4.8680
Full Training Epoch 3692/5000, Avg Loss: 4.8660
Full Training Epoch 3693/5000, Avg Loss: 4.8657
Full Training Epoch 3694/5000, Avg Loss: 4.8688
Full Training Epoch 3695/5000, Avg Loss: 4.8860
Full Training Epoch 3696/5000, Avg Loss: 4.8702
Full Training Epoch 3697/5000, Avg Loss: 4.8727
Full Training Epoch 3698/5000, Avg Loss: 4.8737
Full Training Epoch 3699/5000, Avg Loss: 4.8693
Full Training Epoch 3700/5000, Avg Loss: 4.8665
Full Training Epoch 3701/5000, Avg Loss: 4.8659
Full Training Epoch 3702/5000, Avg Loss: 4.8658
Full Training Epoch 3703/5000, Avg Loss: 4.8659
Full Training Epoch 3704/5000, Avg Loss: 4.8721
Full Training Epoch 3705/5000, Avg Loss: 4.9087
Full Training Epoch 3706/5000, Avg Loss: 4.8743
Full Training Epoch 3707/5000, Avg Loss: 4.8674
Full Training Epoch 3708/5000, Avg Loss: 4.8669
Full Training Epoch 3709/5000, Avg Loss: 4.8669
Full Training Epoch 3710/5000, Avg Loss: 4.8674
Full Training Epoch 3711/5000, Avg Loss: 4.8660
Full Training Epoch 3712/5000, Avg Loss: 4.8657
Full Training Epoch 3713/5000, Avg Loss: 4.8658
Full Training Epoch 3714/5000, Avg Loss: 4.8758
Full Training Epoch 3715/5000, Avg Loss: 4.9015
Full Training Epoch 3716/5000, Avg Loss: 4.8799
Full Training Epoch 3717/5000, Avg Loss: 4.8700
Full Training Epoch 3718/5000, Avg Loss: 4.8663
Full Training Epoch 3719/5000, Avg Loss: 4.8660
Full Training Epoch 3720/5000, Avg Loss: 4.8687
Full Training Epoch 3721/5000, Avg Loss: 4.8705
Full Training Epoch 3722/5000, Avg Loss: 4.8693
Full Training Epoch 3723/5000, Avg Loss: 4.8753
Full Training Epoch 3724/5000, Avg Loss: 4.8814
Full Training Epoch 3725/5000, Avg Loss: 4.8748
Full Training Epoch 3726/5000, Avg Loss: 4.8706
Full Training Epoch 3727/5000, Avg Loss: 4.8687
Full Training Epoch 3728/5000, Avg Loss: 4.8696
Full Training Epoch 3729/5000, Avg Loss: 4.8658
Full Training Epoch 3730/5000, Avg Loss: 4.8655
Full Training Epoch 3731/5000, Avg Loss: 4.8654
Full Training Epoch 3732/5000, Avg Loss: 4.8655
Full Training Epoch 3733/5000, Avg Loss: 4.8654
Full Training Epoch 3734/5000, Avg Loss: 4.8655
Full Training Epoch 3735/5000, Avg Loss: 4.8656
Full Training Epoch 3736/5000, Avg Loss: 4.8686
Full Training Epoch 3737/5000, Avg Loss: 4.9383
Full Training Epoch 3738/5000, Avg Loss: 4.8740
Full Training Epoch 3739/5000, Avg Loss: 4.8665
Full Training Epoch 3740/5000, Avg Loss: 4.8659
Full Training Epoch 3741/5000, Avg Loss: 4.8656
Full Training Epoch 3742/5000, Avg Loss: 4.8656
Full Training Epoch 3743/5000, Avg Loss: 4.8655
Full Training Epoch 3744/5000, Avg Loss: 4.8657
Full Training Epoch 3745/5000, Avg Loss: 4.8657
Full Training Epoch 3746/5000, Avg Loss: 4.8670
Full Training Epoch 3747/5000, Avg Loss: 4.9290
Full Training Epoch 3748/5000, Avg Loss: 4.8855
Full Training Epoch 3749/5000, Avg Loss: 4.8705
Full Training Epoch 3750/5000, Avg Loss: 4.8681
Full Training Epoch 3751/5000, Avg Loss: 4.8670
Full Training Epoch 3752/5000, Avg Loss: 4.8660
Full Training Epoch 3753/5000, Avg Loss: 4.8677
Full Training Epoch 3754/5000, Avg Loss: 4.8702
Full Training Epoch 3755/5000, Avg Loss: 4.8897
Full Training Epoch 3756/5000, Avg Loss: 4.8731
Full Training Epoch 3757/5000, Avg Loss: 4.8780
Full Training Epoch 3758/5000, Avg Loss: 4.8730
Full Training Epoch 3759/5000, Avg Loss: 4.8664
Full Training Epoch 3760/5000, Avg Loss: 4.8658
Full Training Epoch 3761/5000, Avg Loss: 4.8832
Full Training Epoch 3762/5000, Avg Loss: 4.9011
Full Training Epoch 3763/5000, Avg Loss: 4.8705
Full Training Epoch 3764/5000, Avg Loss: 4.8661
Full Training Epoch 3765/5000, Avg Loss: 4.8658
Full Training Epoch 3766/5000, Avg Loss: 4.8657
Full Training Epoch 3767/5000, Avg Loss: 4.8656
Full Training Epoch 3768/5000, Avg Loss: 4.8655
Full Training Epoch 3769/5000, Avg Loss: 4.8655
Full Training Epoch 3770/5000, Avg Loss: 4.8654
Full Training Epoch 3771/5000, Avg Loss: 4.8654
Full Training Epoch 3772/5000, Avg Loss: 4.8654
Full Training Epoch 3773/5000, Avg Loss: 4.8657
Full Training Epoch 3774/5000, Avg Loss: 4.8679
Full Training Epoch 3775/5000, Avg Loss: 4.9030
Full Training Epoch 3776/5000, Avg Loss: 4.8749
Full Training Epoch 3777/5000, Avg Loss: 4.8674
Full Training Epoch 3778/5000, Avg Loss: 4.8678
Full Training Epoch 3779/5000, Avg Loss: 4.8700
Full Training Epoch 3780/5000, Avg Loss: 4.8978
Full Training Epoch 3781/5000, Avg Loss: 4.8838
Full Training Epoch 3782/5000, Avg Loss: 4.8669
Full Training Epoch 3783/5000, Avg Loss: 4.8659
Full Training Epoch 3784/5000, Avg Loss: 4.8656
Full Training Epoch 3785/5000, Avg Loss: 4.8655
Full Training Epoch 3786/5000, Avg Loss: 4.8655
Full Training Epoch 3787/5000, Avg Loss: 4.8655
Full Training Epoch 3788/5000, Avg Loss: 4.8654
Full Training Epoch 3789/5000, Avg Loss: 4.8654
Full Training Epoch 3790/5000, Avg Loss: 4.8654
Full Training Epoch 3791/5000, Avg Loss: 4.8658
Full Training Epoch 3792/5000, Avg Loss: 4.8671
Full Training Epoch 3793/5000, Avg Loss: 4.9203
Full Training Epoch 3794/5000, Avg Loss: 4.8772
Full Training Epoch 3795/5000, Avg Loss: 4.8728
Full Training Epoch 3796/5000, Avg Loss: 4.8684
Full Training Epoch 3797/5000, Avg Loss: 4.8674
Full Training Epoch 3798/5000, Avg Loss: 4.8664
Full Training Epoch 3799/5000, Avg Loss: 4.8717
Full Training Epoch 3800/5000, Avg Loss: 4.8684
Full Training Epoch 3801/5000, Avg Loss: 4.8660
Full Training Epoch 3802/5000, Avg Loss: 4.8656
Full Training Epoch 3803/5000, Avg Loss: 4.8656
Full Training Epoch 3804/5000, Avg Loss: 4.8681
Full Training Epoch 3805/5000, Avg Loss: 4.9013
Full Training Epoch 3806/5000, Avg Loss: 4.8890
Full Training Epoch 3807/5000, Avg Loss: 4.8746
Full Training Epoch 3808/5000, Avg Loss: 4.8664
Full Training Epoch 3809/5000, Avg Loss: 4.8657
Full Training Epoch 3810/5000, Avg Loss: 4.8656
Full Training Epoch 3811/5000, Avg Loss: 4.8655
Full Training Epoch 3812/5000, Avg Loss: 4.8655
Full Training Epoch 3813/5000, Avg Loss: 4.8655
Full Training Epoch 3814/5000, Avg Loss: 4.8655
Full Training Epoch 3815/5000, Avg Loss: 4.8655
Full Training Epoch 3816/5000, Avg Loss: 4.8655
Full Training Epoch 3817/5000, Avg Loss: 4.8658
Full Training Epoch 3818/5000, Avg Loss: 4.8656
Full Training Epoch 3819/5000, Avg Loss: 4.8837
Full Training Epoch 3820/5000, Avg Loss: 4.9019
Full Training Epoch 3821/5000, Avg Loss: 4.8880
Full Training Epoch 3822/5000, Avg Loss: 4.8741
Full Training Epoch 3823/5000, Avg Loss: 4.8662
Full Training Epoch 3824/5000, Avg Loss: 4.8696
Full Training Epoch 3825/5000, Avg Loss: 4.8666
Full Training Epoch 3826/5000, Avg Loss: 4.8666
Full Training Epoch 3827/5000, Avg Loss: 4.8688
Full Training Epoch 3828/5000, Avg Loss: 4.8670
Full Training Epoch 3829/5000, Avg Loss: 4.8686
Full Training Epoch 3830/5000, Avg Loss: 4.8755
Full Training Epoch 3831/5000, Avg Loss: 4.8668
Full Training Epoch 3832/5000, Avg Loss: 4.8656
Full Training Epoch 3833/5000, Avg Loss: 4.8655
Full Training Epoch 3834/5000, Avg Loss: 4.8659
Full Training Epoch 3835/5000, Avg Loss: 4.8676
Full Training Epoch 3836/5000, Avg Loss: 4.8860
Full Training Epoch 3837/5000, Avg Loss: 4.9333
Full Training Epoch 3838/5000, Avg Loss: 4.8717
Full Training Epoch 3839/5000, Avg Loss: 4.8664
Full Training Epoch 3840/5000, Avg Loss: 4.8659
Full Training Epoch 3841/5000, Avg Loss: 4.8657
Full Training Epoch 3842/5000, Avg Loss: 4.8656
Full Training Epoch 3843/5000, Avg Loss: 4.8655
Full Training Epoch 3844/5000, Avg Loss: 4.8655
Full Training Epoch 3845/5000, Avg Loss: 4.8654
Full Training Epoch 3846/5000, Avg Loss: 4.8654
Full Training Epoch 3847/5000, Avg Loss: 4.8654
Full Training Epoch 3848/5000, Avg Loss: 4.8654
Full Training Epoch 3849/5000, Avg Loss: 4.8654
Full Training Epoch 3850/5000, Avg Loss: 4.8654
Full Training Epoch 3851/5000, Avg Loss: 4.8653
Full Training Epoch 3852/5000, Avg Loss: 4.8654
Full Training Epoch 3853/5000, Avg Loss: 4.9448
Full Training Epoch 3854/5000, Avg Loss: 4.9052
Full Training Epoch 3855/5000, Avg Loss: 4.8680
Full Training Epoch 3856/5000, Avg Loss: 4.8662
Full Training Epoch 3857/5000, Avg Loss: 4.8658
Full Training Epoch 3858/5000, Avg Loss: 4.8657
Full Training Epoch 3859/5000, Avg Loss: 4.8656
Full Training Epoch 3860/5000, Avg Loss: 4.8655
Full Training Epoch 3861/5000, Avg Loss: 4.8655
Full Training Epoch 3862/5000, Avg Loss: 4.8656
Full Training Epoch 3863/5000, Avg Loss: 4.8695
Full Training Epoch 3864/5000, Avg Loss: 4.9130
Full Training Epoch 3865/5000, Avg Loss: 4.8722
Full Training Epoch 3866/5000, Avg Loss: 4.8681
Full Training Epoch 3867/5000, Avg Loss: 4.8659
Full Training Epoch 3868/5000, Avg Loss: 4.8657
Full Training Epoch 3869/5000, Avg Loss: 4.8660
Full Training Epoch 3870/5000, Avg Loss: 4.8656
Full Training Epoch 3871/5000, Avg Loss: 4.8654
Full Training Epoch 3872/5000, Avg Loss: 4.8654
Full Training Epoch 3873/5000, Avg Loss: 4.8654
Full Training Epoch 3874/5000, Avg Loss: 4.8656
Full Training Epoch 3875/5000, Avg Loss: 4.9308
Full Training Epoch 3876/5000, Avg Loss: 4.8930
Full Training Epoch 3877/5000, Avg Loss: 4.8707
Full Training Epoch 3878/5000, Avg Loss: 4.8669
Full Training Epoch 3879/5000, Avg Loss: 4.8661
Full Training Epoch 3880/5000, Avg Loss: 4.8659
Full Training Epoch 3881/5000, Avg Loss: 4.8665
Full Training Epoch 3882/5000, Avg Loss: 4.8657
Full Training Epoch 3883/5000, Avg Loss: 4.8656
Full Training Epoch 3884/5000, Avg Loss: 4.8655
Full Training Epoch 3885/5000, Avg Loss: 4.8654
Full Training Epoch 3886/5000, Avg Loss: 4.8654
Full Training Epoch 3887/5000, Avg Loss: 4.8655
Full Training Epoch 3888/5000, Avg Loss: 4.8655
Full Training Epoch 3889/5000, Avg Loss: 4.9067
Full Training Epoch 3890/5000, Avg Loss: 4.9259
Full Training Epoch 3891/5000, Avg Loss: 4.8709
Full Training Epoch 3892/5000, Avg Loss: 4.8667
Full Training Epoch 3893/5000, Avg Loss: 4.8676
Full Training Epoch 3894/5000, Avg Loss: 4.8660
Full Training Epoch 3895/5000, Avg Loss: 4.8664
Full Training Epoch 3896/5000, Avg Loss: 4.8662
Full Training Epoch 3897/5000, Avg Loss: 4.8657
Full Training Epoch 3898/5000, Avg Loss: 4.8656
Full Training Epoch 3899/5000, Avg Loss: 4.8655
Full Training Epoch 3900/5000, Avg Loss: 4.8701
Full Training Epoch 3901/5000, Avg Loss: 4.8886
Full Training Epoch 3902/5000, Avg Loss: 4.8935
Full Training Epoch 3903/5000, Avg Loss: 4.8733
Full Training Epoch 3904/5000, Avg Loss: 4.8754
Full Training Epoch 3905/5000, Avg Loss: 4.8668
Full Training Epoch 3906/5000, Avg Loss: 4.8658
Full Training Epoch 3907/5000, Avg Loss: 4.8660
Full Training Epoch 3908/5000, Avg Loss: 4.8659
Full Training Epoch 3909/5000, Avg Loss: 4.8669
Full Training Epoch 3910/5000, Avg Loss: 4.8660
Full Training Epoch 3911/5000, Avg Loss: 4.8656
Full Training Epoch 3912/5000, Avg Loss: 4.8657
Full Training Epoch 3913/5000, Avg Loss: 4.8658
Full Training Epoch 3914/5000, Avg Loss: 4.8654
Full Training Epoch 3915/5000, Avg Loss: 4.9046
Full Training Epoch 3916/5000, Avg Loss: 4.8842
Full Training Epoch 3917/5000, Avg Loss: 4.8670
Full Training Epoch 3918/5000, Avg Loss: 4.8660
Full Training Epoch 3919/5000, Avg Loss: 4.8657
Full Training Epoch 3920/5000, Avg Loss: 4.8657
Full Training Epoch 3921/5000, Avg Loss: 4.8691
Full Training Epoch 3922/5000, Avg Loss: 4.9015
Full Training Epoch 3923/5000, Avg Loss: 4.8719
Full Training Epoch 3924/5000, Avg Loss: 4.8784
Full Training Epoch 3925/5000, Avg Loss: 4.8672
Full Training Epoch 3926/5000, Avg Loss: 4.8658
Full Training Epoch 3927/5000, Avg Loss: 4.8656
Full Training Epoch 3928/5000, Avg Loss: 4.8655
Full Training Epoch 3929/5000, Avg Loss: 4.8659
Full Training Epoch 3930/5000, Avg Loss: 4.8655
Full Training Epoch 3931/5000, Avg Loss: 4.8655
Full Training Epoch 3932/5000, Avg Loss: 4.8654
Full Training Epoch 3933/5000, Avg Loss: 4.8654
Full Training Epoch 3934/5000, Avg Loss: 4.9213
Full Training Epoch 3935/5000, Avg Loss: 4.9019
Full Training Epoch 3936/5000, Avg Loss: 4.8696
Full Training Epoch 3937/5000, Avg Loss: 4.8665
Full Training Epoch 3938/5000, Avg Loss: 4.8658
Full Training Epoch 3939/5000, Avg Loss: 4.8656
Full Training Epoch 3940/5000, Avg Loss: 4.8655
Full Training Epoch 3941/5000, Avg Loss: 4.8655
Full Training Epoch 3942/5000, Avg Loss: 4.8654
Full Training Epoch 3943/5000, Avg Loss: 4.8654
Full Training Epoch 3944/5000, Avg Loss: 4.8655
Full Training Epoch 3945/5000, Avg Loss: 4.8680
Full Training Epoch 3946/5000, Avg Loss: 4.8807
Full Training Epoch 3947/5000, Avg Loss: 4.8845
Full Training Epoch 3948/5000, Avg Loss: 4.8734
Full Training Epoch 3949/5000, Avg Loss: 4.8703
Full Training Epoch 3950/5000, Avg Loss: 4.8694
Full Training Epoch 3951/5000, Avg Loss: 4.8659
Full Training Epoch 3952/5000, Avg Loss: 4.8656
Full Training Epoch 3953/5000, Avg Loss: 4.8660
Full Training Epoch 3954/5000, Avg Loss: 4.8855
Full Training Epoch 3955/5000, Avg Loss: 4.8993
Full Training Epoch 3956/5000, Avg Loss: 4.8694
Full Training Epoch 3957/5000, Avg Loss: 4.8662
Full Training Epoch 3958/5000, Avg Loss: 4.8661
Full Training Epoch 3959/5000, Avg Loss: 4.8684
Full Training Epoch 3960/5000, Avg Loss: 4.8666
Full Training Epoch 3961/5000, Avg Loss: 4.8679
Full Training Epoch 3962/5000, Avg Loss: 4.8661
Full Training Epoch 3963/5000, Avg Loss: 4.8729
Full Training Epoch 3964/5000, Avg Loss: 4.8790
Full Training Epoch 3965/5000, Avg Loss: 4.9061
Full Training Epoch 3966/5000, Avg Loss: 4.8697
Full Training Epoch 3967/5000, Avg Loss: 4.8663
Full Training Epoch 3968/5000, Avg Loss: 4.8658
Full Training Epoch 3969/5000, Avg Loss: 4.8657
Full Training Epoch 3970/5000, Avg Loss: 4.8737
Full Training Epoch 3971/5000, Avg Loss: 4.8677
Full Training Epoch 3972/5000, Avg Loss: 4.8668
Full Training Epoch 3973/5000, Avg Loss: 4.8659
Full Training Epoch 3974/5000, Avg Loss: 4.8735
Full Training Epoch 3975/5000, Avg Loss: 4.9021
Full Training Epoch 3976/5000, Avg Loss: 4.8690
Full Training Epoch 3977/5000, Avg Loss: 4.8690
Full Training Epoch 3978/5000, Avg Loss: 4.8674
Full Training Epoch 3979/5000, Avg Loss: 4.8664
Full Training Epoch 3980/5000, Avg Loss: 4.8673
Full Training Epoch 3981/5000, Avg Loss: 4.8804
Full Training Epoch 3982/5000, Avg Loss: 4.8833
Full Training Epoch 3983/5000, Avg Loss: 4.8753
Full Training Epoch 3984/5000, Avg Loss: 4.8664
Full Training Epoch 3985/5000, Avg Loss: 4.8666
Full Training Epoch 3986/5000, Avg Loss: 4.8660
Full Training Epoch 3987/5000, Avg Loss: 4.8676
Full Training Epoch 3988/5000, Avg Loss: 4.8746
Full Training Epoch 3989/5000, Avg Loss: 4.8915
Full Training Epoch 3990/5000, Avg Loss: 4.8688
Full Training Epoch 3991/5000, Avg Loss: 4.8667
Full Training Epoch 3992/5000, Avg Loss: 4.8662
Full Training Epoch 3993/5000, Avg Loss: 4.8717
Full Training Epoch 3994/5000, Avg Loss: 4.8811
Full Training Epoch 3995/5000, Avg Loss: 4.8730
Full Training Epoch 3996/5000, Avg Loss: 4.8658
Full Training Epoch 3997/5000, Avg Loss: 4.8656
Full Training Epoch 3998/5000, Avg Loss: 4.8655
Full Training Epoch 3999/5000, Avg Loss: 4.8655
Full Training Epoch 4000/5000, Avg Loss: 4.8658
Full Training Epoch 4001/5000, Avg Loss: 4.8657
Full Training Epoch 4002/5000, Avg Loss: 4.8723
Full Training Epoch 4003/5000, Avg Loss: 4.8986
Full Training Epoch 4004/5000, Avg Loss: 4.8756
Full Training Epoch 4005/5000, Avg Loss: 4.8668
Full Training Epoch 4006/5000, Avg Loss: 4.8658
Full Training Epoch 4007/5000, Avg Loss: 4.8656
Full Training Epoch 4008/5000, Avg Loss: 4.8655
Full Training Epoch 4009/5000, Avg Loss: 4.8655
Full Training Epoch 4010/5000, Avg Loss: 4.8654
Full Training Epoch 4011/5000, Avg Loss: 4.8654
Full Training Epoch 4012/5000, Avg Loss: 4.8654
Full Training Epoch 4013/5000, Avg Loss: 4.8653
Full Training Epoch 4014/5000, Avg Loss: 4.8654
Full Training Epoch 4015/5000, Avg Loss: 4.8653
Full Training Epoch 4016/5000, Avg Loss: 4.8901
Full Training Epoch 4017/5000, Avg Loss: 4.9518
Full Training Epoch 4018/5000, Avg Loss: 4.8702
Full Training Epoch 4019/5000, Avg Loss: 4.8713
Full Training Epoch 4020/5000, Avg Loss: 4.8674
Full Training Epoch 4021/5000, Avg Loss: 4.8666
Full Training Epoch 4022/5000, Avg Loss: 4.8700
Full Training Epoch 4023/5000, Avg Loss: 4.8678
Full Training Epoch 4024/5000, Avg Loss: 4.8661
Full Training Epoch 4025/5000, Avg Loss: 4.8657
Full Training Epoch 4026/5000, Avg Loss: 4.8865
Full Training Epoch 4027/5000, Avg Loss: 4.8742
Full Training Epoch 4028/5000, Avg Loss: 4.8746
Full Training Epoch 4029/5000, Avg Loss: 4.8719
Full Training Epoch 4030/5000, Avg Loss: 4.8665
Full Training Epoch 4031/5000, Avg Loss: 4.8658
Full Training Epoch 4032/5000, Avg Loss: 4.8657
Full Training Epoch 4033/5000, Avg Loss: 4.8657
Full Training Epoch 4034/5000, Avg Loss: 4.8656
Full Training Epoch 4035/5000, Avg Loss: 4.8659
Full Training Epoch 4036/5000, Avg Loss: 4.8659
Full Training Epoch 4037/5000, Avg Loss: 4.9060
Full Training Epoch 4038/5000, Avg Loss: 4.8811
